P1,P1_House,Aspect,P2,P2_House,EventType,Type,Date,Time,Timezone,Age,Pos1_Deg,Pos1_Sign,Pos1_Dir,Pos2_Deg,Pos2_Sign,Pos2_Dir
NorthNode,12,Semi-Square,Venus,1,Exact,Tr-Na,2004-05-01,13:51:08,AWST,7.744,11.267,Taurus,Rx,26.267,Gemini,Dir
Chiron,9,Station,,,Retrograde,Tr,2004-05-02,13:12:50,AWST,7.747,26.117,Capricorn,Rx,,,
ASC,1,Trine,NorthNode,5,Leave,Sp-Na,2004-05-04,19:29:38,AWST,7.753,12.067,Gemini,Dir,11.067,Libra,Rx
NorthNode,12,Semi-Square,Moon,11,Exact,Tr-Na,2004-05-05,08:27:02,AWST,7.755,11.067,Taurus,Rx,26.067,Pisces,Dir
Jupiter,4,Station,,,Direct,Tr,2004-05-05,11:06:53,AWST,7.755,8.9,Virgo,Dir,,,
NorthNode,12,Quincunx,NorthNode,5,Exact,Tr-Na,2004-05-05,14:09:32,AWST,7.755,11.067,Taurus,Rx,11.067,Libra,Rx
NorthNode,12,Quincunx,Chiron,5,Exact,Tr-Na,2004-05-06,21:47:20,AWST,7.759,10.983,Taurus,Rx,10.983,Libra,Dir
Saturn,2,Opposition,Jupiter,8,Exact,Tr-Na,2004-05-06,22:47:50,AWST,7.759,9.367,Cancer,Dir,9.367,Capricorn,Rx
Uranus,10,Trine,Mars,2,Leave,Tr-Na,2004-05-07,01:18:34,AWST,7.759,6.3,Pisces,Dir,5.3,Cancer,Dir
Moon,2,Square,Saturn,11,Enter,Sp-Sp,2004-05-10,11:44:17,AWST,7.769,5.967,Cancer,Dir,6.967,Aries,Rx
Chiron,9,Sextile,Moon,11,Exact,Tr-Na,2004-05-11,12:22:13,AWST,7.772,26.067,Capricorn,Rx,26.067,Pisces,Dir
Saturn,2,Square,Chiron,5,Enter,Tr-Na,2004-05-13,08:18:31,AWST,7.777,9.983,Cancer,Dir,10.983,Libra,Dir
NorthNode,12,Square,Sun,3,Exact,Tr-Na,2004-05-13,17:25:57,AWST,7.778,10.633,Taurus,Rx,10.633,Leo,Dir
Saturn,2,Square,NorthNode,5,Enter,Tr-Na,2004-05-14,00:42:53,AWST,7.778,10.067,Cancer,Dir,11.067,Libra,Rx
Saturn,2,Opposition,Jupiter,8,Leave,Tr-Na,2004-05-16,22:17:18,AWST,7.786,10.367,Cancer,Dir,9.367,Capricorn,Rx
Moon,2,Square,Saturn,11,Enter,Sp-Na,2004-05-17,19:50:45,AWST,7.789,6.2,Cancer,Dir,7.2,Aries,Rx
Neptune,9,Station,,,Retrograde,Tr,2004-05-17,20:12:53,AWST,7.789,15.383,Aquarius,Rx,,,
Chiron,9,Conjunction,Neptune,9,Exact,Tr-Na,2004-05-18,18:45:46,AWST,7.791,25.95,Capricorn,Rx,25.95,Capricorn,Rx
NorthNode,12,Trine,Jupiter,8,Enter,Tr-Na,2004-05-18,19:03:04,AWST,7.791,10.367,Taurus,Rx,9.367,Capricorn,Rx
NorthNode,12,Semi-Square,Venus,1,Leave,Tr-Na,2004-05-20,11:06:10,AWST,7.796,10.267,Taurus,Rx,26.267,Gemini,Dir
Moon,2,Conjunction,Mars,2,Leave,Sp-Na,2004-05-20,13:53:05,AWST,7.796,6.3,Cancer,Dir,5.3,Cancer,Dir
Saturn,2,Square,Chiron,5,Exact,Tr-Na,2004-05-22,18:17:08,AWST,7.802,10.983,Cancer,Dir,10.983,Libra,Dir
Jupiter,4,Trine,Jupiter,8,Exact,Tr-Na,2004-05-22,21:27:58,AWST,7.803,9.367,Virgo,Dir,9.367,Capricorn,Rx
Saturn,2,Square,NorthNode,5,Exact,Tr-Na,2004-05-23,09:24:26,AWST,7.804,11.067,Cancer,Dir,11.067,Libra,Rx
NorthNode,12,Semi-Square,Moon,11,Leave,Tr-Na,2004-05-24,05:47:15,AWST,7.806,10.067,Taurus,Rx,26.067,Pisces,Dir
NorthNode,12,Quincunx,NorthNode,5,Leave,Tr-Na,2004-05-24,11:29:51,AWST,7.807,10.067,Taurus,Rx,11.067,Libra,Rx
NorthNode,12,Quincunx,Chiron,5,Leave,Tr-Na,2004-05-25,19:07:19,AWST,7.811,9.983,Taurus,Rx,10.983,Libra,Dir
Mercury,4,Square,ASC,1,Leave,Sp-Sp,2004-05-28,22:00:35,AWST,7.819,13.117,Virgo,Dir,12.117,Gemini,Dir
Saturn,2,Square,Chiron,5,Leave,Tr-Na,2004-05-31,13:09:05,AWST,7.826,11.983,Cancer,Dir,10.983,Libra,Dir
Jupiter,4,Sesquiquadrate,Neptune,9,Enter,Tr-Na,2004-06-01,03:22:45,AWST,7.828,9.95,Virgo,Dir,25.95,Capricorn,Rx
Saturn,2,Square,NorthNode,5,Leave,Tr-Na,2004-06-01,03:26:22,AWST,7.828,12.067,Cancer,Dir,11.067,Libra,Rx
NorthNode,12,Square,Sun,3,Leave,Tr-Na,2004-06-01,14:40:06,AWST,7.829,9.633,Taurus,Rx,10.633,Leo,Dir
Pluto,6,Station,,,Direct,Sp,2004-06-03,16:16:16,AWST,7.835,0.333,Sagittarius,Dir,,,
Jupiter,4,Trine,Jupiter,8,Leave,Tr-Na,2004-06-06,00:11:23,AWST,7.841,10.367,Virgo,Dir,9.367,Capricorn,Rx
NorthNode,12,Trine,Jupiter,8,Exact,Tr-Na,2004-06-06,16:26:05,AWST,7.843,9.367,Taurus,Rx,9.367,Capricorn,Rx
Chiron,9,Quincunx,Venus,1,Leave,Tr-Na,2004-06-09,00:16:57,AWST,7.850,25.267,Capricorn,Rx,26.267,Gemini,Dir
Moon,2,Square,Saturn,11,Exact,Sp-Sp,2004-06-10,00:04:59,AWST,7.852,6.967,Cancer,Dir,6.967,Aries,Rx
Uranus,10,Station,,,Retrograde,Tr,2004-06-10,23:47:14,AWST,7.855,6.783,Pisces,Rx,,,
Jupiter,4,Sesquiquadrate,Neptune,9,Exact,Tr-Na,2004-06-12,04:09:39,AWST,7.858,10.95,Virgo,Dir,25.95,Capricorn,Rx
Chiron,9,Sextile,Moon,11,Leave,Tr-Na,2004-06-13,11:09:05,AWST,7.862,25.067,Capricorn,Rx,26.067,Pisces,Dir
Chiron,9,Conjunction,Neptune,9,Leave,Tr-Na,2004-06-15,21:28:00,AWST,7.868,24.95,Capricorn,Rx,25.95,Capricorn,Rx
Moon,2,Square,Saturn,11,Exact,Sp-Na,2004-06-17,10:33:48,AWST,7.873,7.2,Cancer,Dir,7.2,Aries,Rx
Saturn,2,Sesquiquadrate,Pluto,6,Enter,Tr-Na,2004-06-19,18:21:40,AWST,7.879,14.35,Cancer,Dir,0.35,Sagittarius,Rx
Jupiter,4,Sesquiquadrate,Neptune,9,Leave,Tr-Na,2004-06-20,22:50:13,AWST,7.882,11.95,Virgo,Dir,25.95,Capricorn,Rx
NorthNode,12,Trine,Jupiter,8,Leave,Tr-Na,2004-06-25,13:44:20,AWST,7.895,8.367,Taurus,Rx,9.367,Capricorn,Rx
Saturn,2,Sesquiquadrate,Pluto,6,Exact,Tr-Na,2004-06-27,14:10:18,AWST,7.900,15.35,Cancer,Dir,0.35,Sagittarius,Rx
Saturn,2,Semi-Square,Mercury,4,Enter,Tr-Na,2004-06-29,14:58:22,AWST,7.906,15.6,Cancer,Dir,1.6,Virgo,Dir
Saturn,2,Quincunx,MC,10,Enter,Tr-Na,2004-06-30,05:05:53,AWST,7.908,15.683,Cancer,Dir,16.683,Aquarius,Dir
Moon,2,Opposition,Jupiter,8,Enter,Sp-Sp,2004-07-02,16:31:33,AWST,7.914,7.7,Cancer,Dir,8.7,Capricorn,Rx
Saturn,2,Sesquiquadrate,Pluto,6,Leave,Tr-Na,2004-07-05,07:46:16,AWST,7.922,16.35,Cancer,Dir,0.35,Sagittarius,Rx
Saturn,2,Semi-Square,Mercury,4,Exact,Tr-Na,2004-07-07,08:14:41,AWST,7.927,16.6,Cancer,Dir,1.6,Virgo,Dir
Saturn,2,Quincunx,MC,10,Exact,Tr-Na,2004-07-07,22:17:31,AWST,7.929,16.683,Cancer,Dir,16.683,Aquarius,Dir
Moon,2,Square,Saturn,11,Leave,Sp-Sp,2004-07-10,12:49:50,AWST,7.936,7.967,Cancer,Dir,6.967,Aries,Rx
Saturn,2,Semi-Square,Mercury,4,Leave,Tr-Na,2004-07-15,01:12:36,AWST,7.948,17.6,Cancer,Dir,1.6,Virgo,Dir
Saturn,2,Quincunx,MC,10,Leave,Tr-Na,2004-07-15,15:17:16,AWST,7.950,17.683,Cancer,Dir,16.683,Aquarius,Dir
Jupiter,4,Quincunx,MC,10,Enter,Tr-Na,2004-07-16,06:06:22,AWST,7.952,15.683,Virgo,Dir,16.683,Aquarius,Dir
Uranus,10,Trine,Mars,2,Enter,Tr-Na,2004-07-16,18:13:23,AWST,7.953,6.3,Pisces,Rx,5.3,Cancer,Dir
Moon,2,Square,Saturn,11,Leave,Sp-Na,2004-07-18,01:41:06,AWST,7.956,8.2,Cancer,Dir,7.2,Aries,Rx
Jupiter,4,Sesquiquadrate,Uranus,9,Enter,Tr-Na,2004-07-19,16:04:36,AWST,7.961,16.267,Virgo,Dir,2.267,Aquarius,Rx
Saturn,2,Semi-Square,ASC,1,Enter,Tr-Na,2004-07-21,02:45:39,AWST,7.965,18.383,Cancer,Dir,4.383,Gemini,Dir
Moon,2,Sesquiquadrate,MC,10,Enter,Sp-Sp,2004-07-21,07:12:05,AWST,7.965,8.317,Cancer,Dir,24.317,Aquarius,Dir
Jupiter,4,Quincunx,MC,10,Exact,Tr-Na,2004-07-22,01:27:15,AWST,7.967,16.683,Virgo,Dir,16.683,Aquarius,Dir
Moon,2,Opposition,Jupiter,8,Enter,Sp-Na,2004-07-22,19:04:50,AWST,7.969,8.367,Cancer,Dir,9.367,Capricorn,Rx
Jupiter,5,Conjunction,HouseCusp,5,HouseChange,Tr-Na,2004-07-24,07:38:22,AWST,7.974,17.083,Virgo,Dir,17.083,Virgo,Dir
Jupiter,5,Sesquiquadrate,Uranus,9,Exact,Tr-Na,2004-07-25,07:54:28,AWST,7.976,17.267,Virgo,Dir,2.267,Aquarius,Rx
Jupiter,5,Quincunx,MC,10,Leave,Tr-Na,2004-07-27,15:02:04,AWST,7.983,17.683,Virgo,Dir,16.683,Aquarius,Dir
Saturn,2,Semi-Square,ASC,1,Exact,Tr-Na,2004-07-28,22:53:29,AWST,7.986,19.383,Cancer,Dir,4.383,Gemini,Dir
Jupiter,5,Sesquiquadrate,Uranus,9,Leave,Tr-Na,2004-07-30,18:39:51,AWST,7.991,18.267,Virgo,Dir,2.267,Aquarius,Rx
Moon,2,Opposition,Jupiter,8,Exact,Sp-Sp,2004-08-02,03:22:58,AWST,7.998,8.7,Cancer,Dir,8.7,Capricorn,Rx
NorthNode,12,Sextile,Mars,2,Enter,Tr-Na,2004-08-03,13:33:29,AWST,8.002,6.3,Taurus,Rx,5.3,Cancer,Dir
Saturn,2,Semi-Square,ASC,1,Leave,Tr-Na,2004-08-05,23:11:49,AWST,8.008,20.383,Cancer,Dir,4.383,Gemini,Dir
Chiron,9,Conjunction,HouseCusp,9,HouseChange,Tr-Na,2004-08-07,23:03:01,AWST,8.014,21.95,Capricorn,Rx,21.95,Capricorn,Dir
MC,10,Semi-Square,Jupiter,8,Exact,Sp-Na,2004-08-08,20:52:37,AWST,8.016,24.367,Aquarius,Dir,9.367,Capricorn,Rx
Venus,2,Quincunx,Uranus,9,Leave,Sp-Sp,2004-08-09,05:19:22,AWST,8.017,2.95,Cancer,Dir,1.95,Aquarius,Rx
Uranus,10,Square,ASC,1,Enter,Tr-Na,2004-08-13,07:44:54,AWST,8.028,5.383,Pisces,Rx,4.383,Gemini,Dir
Uranus,10,Trine,Mars,2,Exact,Tr-Na,2004-08-15,16:19:49,AWST,8.035,5.3,Pisces,Rx,5.3,Cancer,Dir
Saturn,3,Conjunction,HouseCusp,3,HouseChange,Tr-Na,2004-08-19,00:10:45,AWST,8.044,21.95,Cancer,Dir,21.95,Cancer,Dir
Mars,2,Square,NorthNode,5,Exact,Sp-Sp,2004-08-22,08:47:02,AWST,8.053,10.633,Cancer,Dir,10.633,Libra,Rx
Moon,2,Opposition,Jupiter,8,Exact,Sp-Na,2004-08-22,10:38:43,AWST,8.053,9.367,Cancer,Dir,9.367,Capricorn,Rx
NorthNode,12,Sextile,Mars,2,Exact,Tr-Na,2004-08-22,10:43:05,AWST,8.053,5.3,Taurus,Rx,5.3,Cancer,Dir
Moon,2,Sesquiquadrate,MC,10,Exact,Sp-Sp,2004-08-23,15:10:42,AWST,8.057,9.4,Cancer,Dir,24.4,Aquarius,Dir
Moon,2,Square,NorthNode,5,Enter,Sp-Sp,2004-08-30,18:20:06,AWST,8.076,9.633,Cancer,Dir,10.633,Libra,Rx
Pluto,7,Station,,,Direct,Tr,2004-08-31,03:37:08,AWST,8.077,19.533,Sagittarius,Dir,,,
Moon,2,Conjunction,Mars,2,Enter,Sp-Sp,2004-08-31,07:04:45,AWST,8.078,9.65,Cancer,Dir,10.65,Cancer,Dir
Jupiter,5,Semi-Square,Sun,3,Enter,Tr-Na,2004-08-31,12:10:12,AWST,8.078,24.633,Virgo,Dir,10.633,Leo,Dir
Moon,2,Opposition,Jupiter,8,Leave,Sp-Sp,2004-09-01,14:38:02,AWST,8.081,9.7,Cancer,Dir,8.7,Capricorn,Rx
Jupiter,5,Trine,Neptune,9,Enter,Tr-Na,2004-09-02,01:19:18,AWST,8.082,24.95,Virgo,Dir,25.95,Capricorn,Rx
Jupiter,5,Opposition,Moon,11,Enter,Tr-Na,2004-09-02,14:27:20,AWST,8.084,25.067,Virgo,Dir,26.067,Pisces,Dir
Jupiter,5,Square,Venus,1,Enter,Tr-Na,2004-09-03,13:04:21,AWST,8.086,25.267,Virgo,Dir,26.267,Gemini,Dir
Jupiter,5,Semi-Square,Sun,3,Exact,Tr-Na,2004-09-05,05:19:21,AWST,8.091,25.633,Virgo,Dir,10.633,Leo,Dir
Jupiter,5,Trine,Neptune,9,Exact,Tr-Na,2004-09-06,18:08:34,AWST,8.095,25.95,Virgo,Dir,25.95,Capricorn,Rx
Jupiter,5,Opposition,Moon,11,Exact,Tr-Na,2004-09-07,07:09:55,AWST,8.097,26.067,Virgo,Dir,26.067,Pisces,Dir
Uranus,10,Square,ASC,1,Exact,Tr-Na,2004-09-07,16:07:30,AWST,8.098,4.383,Pisces,Rx,4.383,Gemini,Dir
Jupiter,5,Square,Venus,1,Exact,Tr-Na,2004-09-08,05:35:52,AWST,8.099,26.267,Virgo,Dir,26.267,Gemini,Dir
Jupiter,5,Semi-Square,Sun,3,Leave,Tr-Na,2004-09-09,21:32:44,AWST,8.104,26.633,Virgo,Dir,10.633,Leo,Dir
Uranus,10,Trine,Mars,2,Leave,Tr-Na,2004-09-10,00:09:23,AWST,8.104,4.3,Pisces,Rx,5.3,Cancer,Dir
NorthNode,12,Sextile,Mars,2,Leave,Tr-Na,2004-09-10,07:57:24,AWST,8.105,4.3,Taurus,Rx,5.3,Cancer,Dir
Moon,2,Square,Chiron,5,Enter,Sp-Na,2004-09-10,17:45:02,AWST,8.106,9.983,Cancer,Dir,10.983,Libra,Dir
Jupiter,5,Trine,Neptune,9,Leave,Tr-Na,2004-09-11,10:07:13,AWST,8.108,26.95,Virgo,Dir,25.95,Capricorn,Rx
Jupiter,5,Opposition,Moon,11,Leave,Tr-Na,2004-09-11,23:03:47,AWST,8.110,27.067,Virgo,Dir,26.067,Pisces,Dir
Moon,2,Square,NorthNode,5,Enter,Sp-Na,2004-09-12,21:05:14,AWST,8.112,10.067,Cancer,Dir,11.067,Libra,Rx
Jupiter,5,Square,Venus,1,Leave,Tr-Na,2004-09-12,21:22:03,AWST,8.112,27.267,Virgo,Dir,26.267,Gemini,Dir
Saturn,3,Opposition,Neptune,9,Enter,Tr-Na,2004-09-17,14:16:30,AWST,8.125,24.95,Cancer,Dir,25.95,Capricorn,Rx
Saturn,3,Trine,Moon,11,Enter,Tr-Na,2004-09-18,23:03:32,AWST,8.129,25.067,Cancer,Dir,26.067,Pisces,Dir
NorthNode,5,Sextile,Sun,3,Exact,Sp-Na,2004-09-20,05:35:25,AWST,8.132,10.633,Libra,Rx,10.633,Leo,Dir
Moon,2,Opposition,Jupiter,8,Leave,Sp-Na,2004-09-22,02:34:25,AWST,8.137,10.367,Cancer,Dir,9.367,Capricorn,Rx
Jupiter,5,Sextile,Pluto,6,Enter,Tr-Na,2004-09-22,11:21:09,AWST,8.138,29.35,Virgo,Dir,0.35,Sagittarius,Rx
Jupiter,5,Conjunction,Libra,5,SignIngress,Tr-Na,2004-09-25,11:23:26,AWST,8.147,0.0,Libra,Dir,0.0,Libra,Dir
Moon,2,Sesquiquadrate,MC,10,Leave,Sp-Sp,2004-09-25,23:38:13,AWST,8.148,10.483,Cancer,Dir,24.483,Aquarius,Dir
Chiron,8,Station,,,Direct,Tr,2004-09-27,01:21:15,AWST,8.151,20.5,Capricorn,Dir,,,
Jupiter,5,Sextile,Pluto,6,Exact,Tr-Na,2004-09-27,02:22:31,AWST,8.151,0.35,Libra,Dir,0.35,Sagittarius,Rx
Jupiter,5,Sesquiquadrate,MC,10,Enter,Tr-Na,2004-09-28,15:57:19,AWST,8.155,0.683,Libra,Dir,16.683,Aquarius,Dir
NorthNode,12,Square,Uranus,9,Enter,Tr-Na,2004-09-29,20:32:33,AWST,8.159,3.267,Taurus,Rx,2.267,Aquarius,Rx
Moon,2,Square,NorthNode,5,Exact,Sp-Sp,2004-09-30,07:05:51,AWST,8.160,10.633,Cancer,Dir,10.633,Libra,Rx
Saturn,3,Opposition,Neptune,9,Exact,Tr-Na,2004-09-30,13:45:51,AWST,8.160,25.95,Cancer,Dir,25.95,Capricorn,Rx
Jupiter,5,Trine,Uranus,9,Enter,Tr-Na,2004-10-01,08:47:48,AWST,8.163,1.267,Libra,Dir,2.267,Aquarius,Rx
Jupiter,5,Sextile,Pluto,6,Leave,Tr-Na,2004-10-01,17:37:34,AWST,8.164,1.35,Libra,Dir,0.35,Sagittarius,Rx
Saturn,3,Trine,Moon,11,Exact,Tr-Na,2004-10-02,07:33:50,AWST,8.165,26.067,Cancer,Dir,26.067,Pisces,Dir
Moon,2,Conjunction,Mars,2,Exact,Sp-Sp,2004-10-02,18:12:35,AWST,8.166,10.717,Cancer,Dir,10.717,Cancer,Dir
Jupiter,5,Sesquiquadrate,MC,10,Exact,Tr-Na,2004-10-03,07:19:01,AWST,8.168,1.683,Libra,Dir,16.683,Aquarius,Dir
Jupiter,5,Trine,Uranus,9,Exact,Tr-Na,2004-10-06,00:24:09,AWST,8.175,2.267,Libra,Dir,2.267,Aquarius,Rx
Moon,2,Square,Chiron,5,Enter,Sp-Sp,2004-10-06,17:54:59,AWST,8.177,10.833,Cancer,Dir,11.833,Libra,Dir
Uranus,10,Square,ASC,1,Leave,Tr-Na,2004-10-06,20:59:52,AWST,8.178,3.383,Pisces,Rx,4.383,Gemini,Dir
Jupiter,5,Sesquiquadrate,MC,10,Leave,Tr-Na,2004-10-07,23:09:04,AWST,8.181,2.683,Libra,Dir,16.683,Aquarius,Dir
Jupiter,5,Trine,Uranus,9,Leave,Tr-Na,2004-10-10,16:38:28,AWST,8.188,3.267,Libra,Dir,2.267,Aquarius,Rx
Jupiter,5,Trine,ASC,1,Enter,Tr-Na,2004-10-11,06:41:31,AWST,8.190,3.383,Libra,Dir,4.383,Gemini,Dir
Moon,2,Square,Chiron,5,Exact,Sp-Na,2004-10-11,09:53:54,AWST,8.190,10.983,Cancer,Dir,10.983,Libra,Dir
NorthNode,12,Trine,Mercury,4,Enter,Tr-Na,2004-10-12,07:01:41,AWST,8.193,2.6,Taurus,Rx,1.6,Virgo,Dir
Moon,2,Square,NorthNode,5,Exact,Sp-Na,2004-10-13,13:15:32,AWST,8.196,11.067,Cancer,Dir,11.067,Libra,Rx
Jupiter,5,Square,Mars,2,Enter,Tr-Na,2004-10-15,13:41:13,AWST,8.202,4.3,Libra,Dir,5.3,Cancer,Dir
Jupiter,5,Trine,ASC,1,Exact,Tr-Na,2004-10-15,23:59:29,AWST,8.203,4.383,Libra,Dir,4.383,Gemini,Dir
NorthNode,12,Square,Uranus,9,Exact,Tr-Na,2004-10-18,17:42:25,AWST,8.210,2.267,Taurus,Rx,2.267,Aquarius,Rx
Saturn,3,Opposition,Neptune,9,Leave,Tr-Na,2004-10-19,11:23:45,AWST,8.212,26.95,Cancer,Dir,25.95,Capricorn,Rx
Jupiter,5,Square,Mars,2,Exact,Tr-Na,2004-10-20,08:06:22,AWST,8.215,5.3,Libra,Dir,5.3,Cancer,Dir
Jupiter,5,Trine,ASC,1,Leave,Tr-Na,2004-10-20,18:32:18,AWST,8.216,5.383,Libra,Dir,4.383,Gemini,Dir
Saturn,3,Trine,Moon,11,Leave,Tr-Na,2004-10-22,21:14:41,AWST,8.222,27.067,Cancer,Dir,26.067,Pisces,Dir
Jupiter,5,Opposition,Saturn,11,Enter,Tr-Na,2004-10-24,17:37:42,AWST,8.227,6.2,Libra,Dir,7.2,Aries,Rx
Neptune,9,Station,,,Direct,Tr,2004-10-24,19:55:39,AWST,8.227,12.6,Aquarius,Dir,,,
Jupiter,5,Square,Mars,2,Leave,Tr-Na,2004-10-25,04:08:11,AWST,8.228,6.3,Libra,Dir,5.3,Cancer,Dir
Jupiter,5,Opposition,Saturn,11,Exact,Tr-Na,2004-10-29,15:26:23,AWST,8.240,7.2,Libra,Dir,7.2,Aries,Rx
Moon,2,Square,NorthNode,5,Leave,Sp-Sp,2004-10-30,20:12:06,AWST,8.243,11.617,Cancer,Dir,10.617,Libra,Rx
NorthNode,12,Trine,Mercury,4,Exact,Tr-Na,2004-10-31,04:12:27,AWST,8.244,1.6,Taurus,Rx,1.6,Virgo,Dir
Jupiter,5,Opposition,Saturn,11,Leave,Tr-Na,2004-11-03,15:33:54,AWST,8.254,8.2,Libra,Dir,7.2,Aries,Rx
Moon,2,Conjunction,Mars,2,Leave,Sp-Sp,2004-11-04,05:44:53,AWST,8.255,11.767,Cancer,Dir,10.767,Cancer,Dir
Jupiter,5,Square,Jupiter,8,Enter,Tr-Na,2004-11-04,10:19:46,AWST,8.256,8.367,Libra,Dir,9.367,Capricorn,Rx
NorthNode,12,Quincunx,Pluto,6,Enter,Tr-Na,2004-11-05,03:02:22,AWST,8.258,1.35,Taurus,Rx,0.35,Sagittarius,Rx
NorthNode,12,Square,Uranus,9,Leave,Tr-Na,2004-11-06,14:57:47,AWST,8.262,1.267,Taurus,Rx,2.267,Aquarius,Rx
Moon,2,Square,Chiron,5,Exact,Sp-Sp,2004-11-06,17:07:54,AWST,8.262,11.85,Cancer,Dir,11.85,Libra,Dir
Saturn,3,Station,,,Retrograde,Tr,2004-11-08,14:54:09,AWST,8.267,27.333,Cancer,Rx,,,
Jupiter,5,Square,Jupiter,8,Exact,Tr-Na,2004-11-09,13:50:39,AWST,8.270,9.367,Libra,Dir,9.367,Capricorn,Rx
Jupiter,5,Sextile,Sun,3,Enter,Tr-Na,2004-11-10,23:35:46,AWST,8.274,9.633,Libra,Dir,10.633,Leo,Dir
Moon,2,Square,Chiron,5,Leave,Sp-Na,2004-11-11,02:22:47,AWST,8.274,11.983,Cancer,Dir,10.983,Libra,Dir
Uranus,10,Station,,,Direct,Tr,2004-11-12,03:11:34,AWST,8.277,2.867,Pisces,Dir,,,
Jupiter,5,Conjunction,Chiron,5,Enter,Tr-Na,2004-11-12,21:25:15,AWST,8.279,9.983,Libra,Dir,10.983,Libra,Dir
Moon,2,Square,NorthNode,5,Leave,Sp-Na,2004-11-13,05:45:46,AWST,8.280,12.067,Cancer,Dir,11.067,Libra,Rx
Jupiter,5,Conjunction,NorthNode,5,Enter,Tr-Na,2004-11-13,06:20:20,AWST,8.280,10.067,Libra,Dir,11.067,Libra,Rx
Chiron,9,Conjunction,HouseCusp,9,HouseChange,Tr-Na,2004-11-14,12:01:43,AWST,8.283,21.95,Capricorn,Dir,21.95,Capricorn,Dir
Jupiter,5,Square,Jupiter,8,Leave,Tr-Na,2004-11-14,21:03:13,AWST,8.285,10.367,Libra,Dir,9.367,Capricorn,Rx
NorthNode,5,Sesquiquadrate,MC,10,Enter,Sp-Sp,2004-11-15,21:35:35,AWST,8.287,10.617,Libra,Rx,24.617,Aquarius,Dir
Jupiter,5,Sextile,Sun,3,Exact,Tr-Na,2004-11-16,07:56:27,AWST,8.288,10.633,Libra,Dir,10.633,Leo,Dir
Jupiter,5,Conjunction,Chiron,5,Exact,Tr-Na,2004-11-18,07:25:06,AWST,8.294,10.983,Libra,Dir,10.983,Libra,Dir
Jupiter,5,Conjunction,NorthNode,5,Exact,Tr-Na,2004-11-18,16:40:27,AWST,8.295,11.067,Libra,Dir,11.067,Libra,Rx
NorthNode,12,Trine,Mercury,4,Leave,Tr-Na,2004-11-19,01:32:22,AWST,8.296,0.6,Taurus,Rx,1.6,Virgo,Dir
Jupiter,5,Sextile,Sun,3,Leave,Tr-Na,2004-11-21,21:16:05,AWST,8.304,11.633,Libra,Dir,10.633,Leo,Dir
Jupiter,5,Conjunction,Chiron,5,Leave,Tr-Na,2004-11-23,22:51:22,AWST,8.309,11.983,Libra,Dir,10.983,Libra,Dir
NorthNode,12,Quincunx,Pluto,6,Exact,Tr-Na,2004-11-24,00:17:28,AWST,8.310,0.35,Taurus,Rx,0.35,Sagittarius,Rx
Jupiter,5,Conjunction,NorthNode,5,Leave,Tr-Na,2004-11-24,08:32:21,AWST,8.310,12.067,Libra,Dir,11.067,Libra,Rx
Saturn,3,Trine,Moon,11,Enter,Tr-Na,2004-11-25,08:55:29,AWST,8.313,27.067,Cancer,Rx,26.067,Pisces,Dir
Saturn,3,Opposition,Neptune,9,Enter,Tr-Na,2004-11-28,19:13:33,AWST,8.323,26.95,Cancer,Rx,25.95,Capricorn,Rx
NorthNode,12,Conjunction,Aries,12,SignIngress,Tr-Na,2004-11-30,15:25:59,AWST,8.328,0.0,Taurus,Rx,0.0,Taurus,Dir
Jupiter,8,Semi-Square,MC,10,Leave,Sp-Sp,2004-12-05,22:06:57,AWST,8.342,8.667,Capricorn,Rx,24.667,Aquarius,Dir
Moon,2,Sextile,Mercury,4,Enter,Sp-Sp,2004-12-06,23:38:20,AWST,8.345,12.833,Cancer,Dir,13.833,Virgo,Dir
Moon,2,Square,Chiron,5,Leave,Sp-Sp,2004-12-07,16:41:09,AWST,8.347,12.85,Cancer,Dir,11.85,Libra,Dir
Jupiter,5,Semi-Square,Pluto,6,Enter,Tr-Na,2004-12-08,12:14:22,AWST,8.349,14.35,Libra,Dir,0.35,Sagittarius,Rx
NorthNode,12,Quincunx,Pluto,6,Leave,Tr-Na,2004-12-12,21:38:59,AWST,8.361,29.35,Aries,Rx,0.35,Sagittarius,Rx
Jupiter,5,Semi-Square,Pluto,6,Exact,Tr-Na,2004-12-15,13:25:15,AWST,8.369,15.35,Libra,Dir,0.35,Sagittarius,Rx
Venus,2,Quincunx,Uranus,9,Leave,Sp-Na,2004-12-16,03:54:57,AWST,8.370,3.267,Cancer,Dir,2.267,Aquarius,Rx
Saturn,3,Trine,Moon,11,Exact,Tr-Na,2004-12-16,06:16:46,AWST,8.370,26.067,Cancer,Rx,26.067,Pisces,Dir
Uranus,10,Square,ASC,1,Enter,Tr-Na,2004-12-17,09:00:32,AWST,8.373,3.383,Pisces,Dir,4.383,Gemini,Dir
Jupiter,5,Semi-Square,Mercury,4,Enter,Tr-Na,2004-12-17,12:54:29,AWST,8.374,15.6,Libra,Dir,1.6,Virgo,Dir
Saturn,3,Opposition,Neptune,9,Exact,Tr-Na,2004-12-18,01:32:50,AWST,8.375,25.95,Cancer,Rx,25.95,Capricorn,Rx
